playerID,year,salary
diekmja01,2009,0
diekmja01,2010,0
diekmja01,2011,0
diekmja01,2012,0
diekmja01,2013,0
diekmja01,2014,0
diekmja01,2015,285500
dietrde01,2001,0
dietrde01,2002,0
dietrde01,2003,0
dietrde01,2004,0
dietrde01,2005,0
dietrde01,2006,0
dietrde01,2007,0
dietrde01,2008,0
dietrde01,2009,0
dietrde01,2010,0
dietrde01,2011,0
dietrde01,2012,0
dietrde01,2013,0
dietrde01,2014,0
dietrde01,2015,0
difowi01,2001,0
difowi01,2002,0
difowi01,2003,0
difowi01,2004,0
difowi01,2005,0
difowi01,2006,0
difowi01,2007,0
difowi01,2008,0
difowi01,2009,0
difowi01,2010,0
difowi01,2011,0
difowi01,2012,0
difowi01,2013,0
difowi01,2014,0
difowi01,2015,0
dillati01,2001,0
dillati01,2002,0
dillati01,2003,0
dillati01,2004,0
dillati01,2005,0
dillati01,2006,0
dillati01,2007,0
dillati01,2008,0
dillati01,2009,0
dillati01,2010,0
dillati01,2011,0
dillati01,2012,0
dillati01,2013,0
dillati01,2014,0
dillati01,2015,0
dinkebr01,2001,0
dinkebr01,2002,0
dinkebr01,2003,0
dinkebr01,2004,0
dinkebr01,2005,0
dinkebr01,2006,0
dinkebr01,2007,0
dinkebr01,2008,0
dinkebr01,2009,0
dinkebr01,2010,0
dinkebr01,2011,0
dinkebr01,2012,0
dinkebr01,2013,0
dinkebr01,2014,0
dinkebr01,2015,0
dirksan01,2001,0
dirksan01,2002,0
dirksan01,2003,0
dirksan01,2004,0
dirksan01,2005,0
dirksan01,2006,0
dirksan01,2007,0
dirksan01,2008,0
dirksan01,2009,0
dirksan01,2010,0
dirksan01,2011,0
dirksan01,2012,0
dirksan01,2013,0
dirksan01,2014,0
dirksan01,2015,0
dlugabr01,2001,0
dlugabr01,2002,0
dlugabr01,2003,0
dlugabr01,2004,0
dlugabr01,2005,0
dlugabr01,2006,0
dlugabr01,2007,0
dlugabr01,2008,0
dlugabr01,2009,0
dlugabr01,2010,0
dlugabr01,2011,0
dlugabr01,2012,0
dlugabr01,2013,0
dlugabr01,2014,0
dlugabr01,2015,0
dolisra01,2001,0
dolisra01,2002,0
dolisra01,2003,0
dolisra01,2004,0
dolisra01,2005,0
dolisra01,2006,0
dolisra01,2007,0
dolisra01,2008,0
dolisra01,2009,0
dolisra01,2010,0
dolisra01,2011,0
dolisra01,2012,0
dolisra01,2013,0
dolisra01,2014,0
dolisra01,2015,0
dolsifr01,2001,0
dolsifr01,2002,0
dolsifr01,2003,0
dolsifr01,2004,0
dolsifr01,2005,0
dolsifr01,2006,0
dolsifr01,2007,0
dolsifr01,2008,0
dolsifr01,2009,0
dolsifr01,2010,0
dolsifr01,2011,0
dolsifr01,2012,0
dolsifr01,2013,0
dolsifr01,2014,0
dolsifr01,2015,0
dominch01,2001,0
dominch01,2002,0
dominch01,2003,0
dominch01,2004,0
dominch01,2005,0
dominch01,2006,0
dominch01,2007,0
dominch01,2008,0
dominch01,2009,0
dominch01,2010,0
dominch01,2011,0
dominch01,2012,0
dominch01,2013,0
dominch01,2014,0
dominch01,2015,0
dominjo01,2001,0
dominjo01,2002,0
dominjo01,2003,0
dominjo01,2004,0
dominjo01,2005,0
dominjo01,2006,0
dominjo01,2007,0
dominjo01,2008,0
dominjo01,2009,0
dominjo01,2010,0
dominjo01,2011,0
dominjo01,2012,0
dominjo01,2013,0
dominjo01,2014,0
dominjo01,2015,0
dominju01,2001,0
dominju01,2002,0
dominju01,2003,0
dominju01,2004,0
dominju01,2005,0
dominju01,2006,0
dominju01,2007,0
dominju01,2008,0
dominju01,2009,0
dominju01,2010,0
dominju01,2011,0
dominju01,2012,0
dominju01,2013,0
dominju01,2014,0
dominju01,2015,0
dominma01,2001,0
dominma01,2002,0
dominma01,2003,0
dominma01,2004,0
dominma01,2005,0
dominma01,2006,0
dominma01,2007,0
dominma01,2008,0
dominma01,2009,0
dominma01,2010,0
dominma01,2011,0
dominma01,2012,0
dominma01,2013,0
dominma01,2014,0
dominma01,2015,0
donalja01,2001,0
donalja01,2002,0
donalja01,2003,0
donalja01,2004,0
donalja01,2005,0
donalja01,2006,0
donalja01,2007,0
donalja01,2008,0
donalja01,2009,0
donalja01,2010,0
donalja01,2011,0
donalja01,2012,0
donalja01,2013,0
donalja01,2014,0
donalja01,2015,0
donaljo02,2001,0
donaljo02,2002,0
donaljo02,2003,0
donaljo02,2004,0
donaljo02,2005,0
donaljo02,2006,0
donaljo02,2007,0
donaljo02,2008,0
donaljo02,2009,0
donaljo02,2010,0
donaljo02,2011,0
donaljo02,2012,0
donaljo02,2013,0
donaljo02,2014,0
donaljo02,2015,4050000
doolise01,2001,0
doolise01,2002,0
doolise01,2003,0
doolise01,2004,0
doolise01,2005,0
doolise01,2006,0
doolise01,2007,0
doolise01,2008,0
doolise01,2009,0
doolise01,2010,0
doolise01,2011,0
doolise01,2012,0
doolise01,2013,0
doolise01,2014,0
doolise01,2015,530000
dornda01,2001,0
dornda01,2002,0
dornda01,2003,0
dornda01,2004,0
dornda01,2005,0
dornda01,2006,0
dornda01,2007,0
dornda01,2008,0
dornda01,2009,0
dornda01,2010,0
dornda01,2011,0
dornda01,2012,0
dornda01,2013,0
dornda01,2014,0
dornda01,2015,0
dortame01,2001,0
dortame01,2002,0
dortame01,2003,0
dortame01,2004,0
dortame01,2005,0
dortame01,2006,0
dortame01,2007,0
dortame01,2008,0
dortame01,2009,0
dortame01,2010,0
dortame01,2011,0
dortame01,2012,0
dortame01,2013,0
dortame01,2014,0
dortame01,2015,0
doubrfe01,2001,0
doubrfe01,2002,0
doubrfe01,2003,0
doubrfe01,2004,0
doubrfe01,2005,0
doubrfe01,2006,0
doubrfe01,2007,0
doubrfe01,2008,0
doubrfe01,2009,0
doubrfe01,2010,0
doubrfe01,2011,0
doubrfe01,2012,0
doubrfe01,2013,0
doubrfe01,2014,0
doubrfe01,2015,0
doumiry01,2001,0
doumiry01,2002,0
doumiry01,2003,0
doumiry01,2004,0
doumiry01,2005,0
doumiry01,2006,0
doumiry01,2007,0
doumiry01,2008,0
doumiry01,2009,0
doumiry01,2010,0
doumiry01,2011,0
doumiry01,2012,0
doumiry01,2013,0
doumiry01,2014,0
doumiry01,2015,0
dovede01,2001,0
dovede01,2002,0
dovede01,2003,0
dovede01,2004,0
dovede01,2005,0
dovede01,2006,0
dovede01,2007,0
dovede01,2008,0
dovede01,2009,0
dovede01,2010,0
dovede01,2011,0
dovede01,2012,0
dovede01,2013,0
dovede01,2014,0
dovede01,2015,0
downsda02,2001,0
downsda02,2002,0
downsda02,2003,0
downsda02,2004,0
downsda02,2005,0
downsda02,2006,0
downsda02,2007,0
downsda02,2008,0
downsda02,2009,0
downsda02,2010,0
downsda02,2011,0
downsda02,2012,0
downsda02,2013,0
downsda02,2014,0
downsda02,2015,0
downsma01,2001,0
downsma01,2002,0
downsma01,2003,0
downsma01,2004,0
downsma01,2005,0
downsma01,2006,0
downsma01,2007,0
downsma01,2008,0
downsma01,2009,0
downsma01,2010,0
downsma01,2011,0
downsma01,2012,0
downsma01,2013,0
downsma01,2014,0
downsma01,2015,0
doyneco01,2001,0
doyneco01,2002,0
doyneco01,2003,0
doyneco01,2004,0
doyneco01,2005,0
doyneco01,2006,0
doyneco01,2007,0
doyneco01,2008,0
doyneco01,2009,0
doyneco01,2010,0
doyneco01,2011,0
doyneco01,2012,0
doyneco01,2013,0
doyneco01,2014,0
doyneco01,2015,0
doziebr01,2001,0
doziebr01,2002,0
doziebr01,2003,0
doziebr01,2004,0
doziebr01,2005,0
doziebr01,2006,0
doziebr01,2007,0
doziebr01,2008,0
doziebr01,2009,0
doziebr01,2010,0
doziebr01,2011,0
doziebr01,2012,0
doziebr01,2013,0
doziebr01,2014,0
doziebr01,2015,1750000
drabeky01,2001,0
drabeky01,2002,0
drabeky01,2003,0
drabeky01,2004,0
drabeky01,2005,0
drabeky01,2006,0
drabeky01,2007,0
drabeky01,2008,0
drabeky01,2009,0
drabeky01,2010,0
drabeky01,2011,0
drabeky01,2012,0
drabeky01,2013,0
drabeky01,2014,0
drabeky01,2015,268200
drakeol01,2001,0
drakeol01,2002,0
drakeol01,2003,0
drakeol01,2004,0
drakeol01,2005,0
drakeol01,2006,0
drakeol01,2007,0
drakeol01,2008,0
drakeol01,2009,0
drakeol01,2010,0
drakeol01,2011,0
drakeol01,2012,0
drakeol01,2013,0
drakeol01,2014,0
drakeol01,2015,0
drewst01,2001,0
drewst01,2002,0
drewst01,2003,0
drewst01,2004,0
drewst01,2005,0
drewst01,2006,0
drewst01,2007,0
drewst01,2008,0
drewst01,2009,0
drewst01,2010,0
drewst01,2011,0
drewst01,2012,0
drewst01,2013,0
drewst01,2014,0
drewst01,2015,4750000
drurybr01,2001,0
drurybr01,2002,0
drurybr01,2003,0
drurybr01,2004,0
drurybr01,2005,0
drurybr01,2006,0
drurybr01,2007,0
drurybr01,2008,0
drurybr01,2009,0
drurybr01,2010,0
drurybr01,2011,0
drurybr01,2012,0
drurybr01,2013,0
drurybr01,2014,0
drurybr01,2015,0
dudalu01,2001,0
dudalu01,2002,0
dudalu01,2003,0
dudalu01,2004,0
dudalu01,2005,0
dudalu01,2006,0
dudalu01,2007,0
dudalu01,2008,0
dudalu01,2009,0
dudalu01,2010,0
dudalu01,2011,0
dudalu01,2012,0
dudalu01,2013,0
dudalu01,2014,0
dudalu01,2015,0
duensbr01,2001,0
duensbr01,2002,0
duensbr01,2003,0
duensbr01,2004,0
duensbr01,2005,0
duensbr01,2006,0
duensbr01,2007,0
duensbr01,2008,0
duensbr01,2009,0
duensbr01,2010,0
duensbr01,2011,0
duensbr01,2012,0
duensbr01,2013,0
duensbr01,2014,0
duensbr01,2015,2450000
duffety01,2001,0
duffety01,2002,0
duffety01,2003,0
duffety01,2004,0
duffety01,2005,0
duffety01,2006,0
duffety01,2007,0
duffety01,2008,0
duffety01,2009,0
duffety01,2010,0
duffety01,2011,0
duffety01,2012,0
duffety01,2013,0
duffety01,2014,0
duffety01,2015,0
duffych01,2001,0
duffych01,2002,0
duffych01,2003,0
duffych01,2004,0
duffych01,2005,0
duffych01,2006,0
duffych01,2007,0
duffych01,2008,0
duffych01,2009,0
duffych01,2010,0
duffych01,2011,0
duffych01,2012,0
duffych01,2013,0
duffych01,2014,0
duffych01,2015,0
duffyda01,2001,0
duffyda01,2002,0
duffyda01,2003,0
duffyda01,2004,0
duffyda01,2005,0
duffyda01,2006,0
duffyda01,2007,0
duffyda01,2008,0
duffyda01,2009,0
duffyda01,2010,0
duffyda01,2011,0
duffyda01,2012,0
duffyda01,2013,0
duffyda01,2014,0
duffyda01,2015,2175000
duffyma01,2001,0
duffyma01,2002,0
duffyma01,2003,0
duffyma01,2004,0
duffyma01,2005,0
duffyma01,2006,0
duffyma01,2007,0
duffyma01,2008,0
duffyma01,2009,0
duffyma01,2010,0
duffyma01,2011,0
duffyma01,2012,0
duffyma01,2013,0
duffyma01,2014,0
duffyma01,2015,259000
duffyma02,2001,0
duffyma02,2002,0
duffyma02,2003,0
duffyma02,2004,0
duffyma02,2005,0
duffyma02,2006,0
duffyma02,2007,0
duffyma02,2008,0
duffyma02,2009,0
duffyma02,2010,0
duffyma02,2011,0
duffyma02,2012,0
duffyma02,2013,0
duffyma02,2014,0
duffyma02,2015,0
dukesel01,2001,0
dukesel01,2002,0
dukesel01,2003,0
dukesel01,2004,0
dukesel01,2005,0
dukesel01,2006,0
dukesel01,2007,0
dukesel01,2008,0
dukesel01,2009,0
dukesel01,2010,0
dukesel01,2011,0
dukesel01,2012,0
dukesel01,2013,0
dukesel01,2014,0
dukesel01,2015,0
dukeza01,2001,0
dukeza01,2002,0
dukeza01,2003,0
dukeza01,2004,0
dukeza01,2005,0
dukeza01,2006,335000
dukeza01,2007,410000
dukeza01,2008,400000
dukeza01,2009,2200000
dukeza01,2010,4300000
dukeza01,2011,3500000
dukeza01,2012,0
dukeza01,2013,700000
dukeza01,2014,0
dukeza01,2015,4250000
dullry01,2001,0
dullry01,2002,0
dullry01,2003,0
dullry01,2004,0
dullry01,2005,0
dullry01,2006,0
dullry01,2007,0
dullry01,2008,0
dullry01,2009,0
dullry01,2010,0
dullry01,2011,0
dullry01,2012,0
dullry01,2013,0
dullry01,2014,0
dullry01,2015,0
dumatph01,2001,0
dumatph01,2002,0
dumatph01,2003,0
dumatph01,2004,0
dumatph01,2005,0
dumatph01,2006,0
dumatph01,2007,0
dumatph01,2008,390500
dumatph01,2009,0
dumatph01,2010,0
dumatph01,2011,0
dumatph01,2012,0
dumatph01,2013,0
dumatph01,2014,0
dumatph01,2015,0
duncach01,2001,0
duncach01,2002,0
duncach01,2003,0
duncach01,2004,0
duncach01,2005,0
duncach01,2006,0
duncach01,2007,0
duncach01,2008,0
duncach01,2009,0
duncach01,2010,0
duncach01,2011,0
duncach01,2012,0
duncach01,2013,0
duncach01,2014,0
duncach01,2015,0
dunnija01,2001,0
dunnija01,2002,0
dunnija01,2003,0
dunnija01,2004,0
dunnija01,2005,0
dunnija01,2006,0
dunnija01,2007,0
dunnija01,2008,0
dunnija01,2009,0
dunnija01,2010,0
dunnija01,2011,0
dunnija01,2012,0
dunnija01,2013,0
dunnija01,2014,0
dunnija01,2015,0
dunnmi01,2001,0
dunnmi01,2002,0
dunnmi01,2003,0
dunnmi01,2004,0
dunnmi01,2005,0
dunnmi01,2006,0
dunnmi01,2007,0
dunnmi01,2008,0
dunnmi01,2009,0
dunnmi01,2010,0
dunnmi01,2011,0
dunnmi01,2012,0
dunnmi01,2013,0
dunnmi01,2014,0
dunnmi01,2015,0
durange01,2001,0
durange01,2002,0
durange01,2003,0
durange01,2004,0
durange01,2005,0
durange01,2006,0
durange01,2007,0
durange01,2008,0
durange01,2009,0
durange01,2010,0
durange01,2011,0
durange01,2012,0
durange01,2013,0
durange01,2014,0
durange01,2015,0
duranlu01,2001,0
duranlu01,2002,0
duranlu01,2003,0
duranlu01,2004,0
duranlu01,2005,0
duranlu01,2006,0
duranlu01,2007,0
duranlu01,2008,0
duranlu01,2009,0
duranlu01,2010,0
duranlu01,2011,0
duranlu01,2012,0
duranlu01,2013,0
duranlu01,2014,0
duranlu01,2015,0
durbijd01,2001,0
durbijd01,2002,0
durbijd01,2003,0
durbijd01,2004,0
durbijd01,2005,0
durbijd01,2006,0
durbijd01,2007,0
durbijd01,2008,0
durbijd01,2009,0
durbijd01,2010,0
durbijd01,2011,0
durbijd01,2012,0
durbijd01,2013,0
durbijd01,2014,0
durbijd01,2015,0
duvalad01,2001,0
duvalad01,2002,0
duvalad01,2003,0
duvalad01,2004,0
duvalad01,2005,0
duvalad01,2006,0
duvalad01,2007,0
duvalad01,2008,0
duvalad01,2009,0
duvalad01,2010,0
duvalad01,2011,0
duvalad01,2012,0
duvalad01,2013,0
duvalad01,2014,0
duvalad01,2015,0
dwyerch01,2001,0
dwyerch01,2002,0
dwyerch01,2003,0
dwyerch01,2004,0
dwyerch01,2005,0
dwyerch01,2006,0
dwyerch01,2007,0
dwyerch01,2008,0
dwyerch01,2009,0
dwyerch01,2010,0
dwyerch01,2011,0
dwyerch01,2012,0
dwyerch01,2013,0
dwyerch01,2014,0
dwyerch01,2015,0
dykstal01,2001,0
dykstal01,2002,0
dykstal01,2003,0
dykstal01,2004,0
dykstal01,2005,0
dykstal01,2006,0
dykstal01,2007,0
dykstal01,2008,0
dykstal01,2009,0
dykstal01,2010,0
dykstal01,2011,0
dykstal01,2012,0
dykstal01,2013,0
dykstal01,2014,0
dykstal01,2015,0
dysonja01,2001,0
dysonja01,2002,0
dysonja01,2003,0
dysonja01,2004,0
dysonja01,2005,0
dysonja01,2006,0
dysonja01,2007,0
dysonja01,2008,0
dysonja01,2009,0
dysonja01,2010,0
dysonja01,2011,0
dysonja01,2012,0
dysonja01,2013,0
dysonja01,2014,0
dysonja01,2015,0
dysonsa01,2001,0
dysonsa01,2002,0
dysonsa01,2003,0
dysonsa01,2004,0
dysonsa01,2005,0
dysonsa01,2006,0
dysonsa01,2007,0
dysonsa01,2008,0
dysonsa01,2009,0
dysonsa01,2010,0
dysonsa01,2011,0
dysonsa01,2012,0
dysonsa01,2013,0
dysonsa01,2014,0
dysonsa01,2015,0
easleed01,2001,0
easleed01,2002,0
easleed01,2003,0
easleed01,2004,0
easleed01,2005,0
easleed01,2006,0
easleed01,2007,0
easleed01,2008,0
easleed01,2009,0
easleed01,2010,0
easleed01,2011,0
easleed01,2012,0
easleed01,2013,0
easleed01,2014,0
easleed01,2015,0
eatonad02,2001,0
eatonad02,2002,0
eatonad02,2003,0
eatonad02,2004,0
eatonad02,2005,0
eatonad02,2006,0
eatonad02,2007,0
eatonad02,2008,0
eatonad02,2009,0
eatonad02,2010,0
eatonad02,2011,0
eatonad02,2012,0
eatonad02,2013,0
eatonad02,2014,0
eatonad02,2015,0
edginjo01,2001,0
edginjo01,2002,0
edginjo01,2003,0
edginjo01,2004,0
edginjo01,2005,0
edginjo01,2006,0
edginjo01,2007,0
edginjo01,2008,0
edginjo01,2009,0
edginjo01,2010,0
edginjo01,2011,0
edginjo01,2012,0
edginjo01,2013,0
edginjo01,2014,0
edginjo01,2015,0
edlefst01,2001,0
edlefst01,2002,0
edlefst01,2003,0
edlefst01,2004,0
edlefst01,2005,0
edlefst01,2006,0
edlefst01,2007,0
edlefst01,2008,0
edlefst01,2009,0
edlefst01,2010,0
edlefst01,2011,0
edlefst01,2012,0
edlefst01,2013,0
edlefst01,2014,0
edlefst01,2015,0
edwarca01,2001,0
edwarca01,2002,0
edwarca01,2003,0
edwarca01,2004,0
edwarca01,2005,0
edwarca01,2006,0
edwarca01,2007,0
edwarca01,2008,0
edwarca01,2009,0
edwarca01,2010,0
edwarca01,2011,0
edwarca01,2012,0
edwarca01,2013,0
edwarca01,2014,0
edwarca01,2015,0
edwarjo02,2001,0
edwarjo02,2002,0
edwarjo02,2003,0
edwarjo02,2004,0
edwarjo02,2005,0
edwarjo02,2006,0
edwarjo02,2007,0
edwarjo02,2008,0
edwarjo02,2009,0
edwarjo02,2010,0
edwarjo02,2011,0
edwarjo02,2012,0
edwarjo02,2013,0
edwarjo02,2014,0
edwarjo02,2015,258500
egberja01,2001,0
egberja01,2002,0
egberja01,2003,0
egberja01,2004,0
egberja01,2005,0
egberja01,2006,0
egberja01,2007,0
egberja01,2008,0
egberja01,2009,0
egberja01,2010,0
egberja01,2011,0
egberja01,2012,0
egberja01,2013,0
egberja01,2014,0
egberja01,2015,0
eickhje01,2001,0
eickhje01,2002,0
eickhje01,2003,0
eickhje01,2004,0
eickhje01,2005,0
eickhje01,2006,0
eickhje01,2007,0
eickhje01,2008,0
eickhje01,2009,0
eickhje01,2010,0
eickhje01,2011,0
eickhje01,2012,0
eickhje01,2013,0
eickhje01,2014,0
eickhje01,2015,0
ekstrmi01,2001,0
ekstrmi01,2002,0
ekstrmi01,2003,0
ekstrmi01,2004,0
ekstrmi01,2005,0
ekstrmi01,2006,0
ekstrmi01,2007,0
ekstrmi01,2008,0
ekstrmi01,2009,0
ekstrmi01,2010,0
ekstrmi01,2011,0
ekstrmi01,2012,0
ekstrmi01,2013,0
ekstrmi01,2014,0
ekstrmi01,2015,0
elbersc01,2001,0
elbersc01,2002,0
elbersc01,2003,0
elbersc01,2004,0
elbersc01,2005,0
elbersc01,2006,0
elbersc01,2007,0
elbersc01,2008,0
elbersc01,2009,0
elbersc01,2010,0
elbersc01,2011,0
elbersc01,2012,0
elbersc01,2013,0
elbersc01,2014,0
elbersc01,2015,0
eldrebr01,2001,0
eldrebr01,2002,0
eldrebr01,2003,0
eldrebr01,2004,0
eldrebr01,2005,0
eldrebr01,2006,0
eldrebr01,2007,0
eldrebr01,2008,0
eldrebr01,2009,0
eldrebr01,2010,0
eldrebr01,2011,0
eldrebr01,2012,0
eldrebr01,2013,0
eldrebr01,2014,0
eldrebr01,2015,0
eliasro01,2001,0
eliasro01,2002,0
eliasro01,2003,0
eliasro01,2004,0
eliasro01,2005,0
eliasro01,2006,0
eliasro01,2007,0
eliasro01,2008,0
eliasro01,2009,0
eliasro01,2010,0
eliasro01,2011,0
eliasro01,2012,0
eliasro01,2013,0
eliasro01,2014,0
eliasro01,2015,0
ellinbr02,2001,0
ellinbr02,2002,0
ellinbr02,2003,0
ellinbr02,2004,0
ellinbr02,2005,0
ellinbr02,2006,0
ellinbr02,2007,0
ellinbr02,2008,0
ellinbr02,2009,0
ellinbr02,2010,0
ellinbr02,2011,0
ellinbr02,2012,0
ellinbr02,2013,0
ellinbr02,2014,0
ellinbr02,2015,0
ellisaj01,2001,0
ellisaj01,2002,0
ellisaj01,2003,0
ellisaj01,2004,0
ellisaj01,2005,0
ellisaj01,2006,0
ellisaj01,2007,0
ellisaj01,2008,0
ellisaj01,2009,0
ellisaj01,2010,0
ellisaj01,2011,0
ellisaj01,2012,0
ellisaj01,2013,0
ellisaj01,2014,0
ellisaj01,2015,4000000
ellsbja01,2001,0
ellsbja01,2002,0
ellsbja01,2003,0
ellsbja01,2004,0
ellsbja01,2005,0
ellsbja01,2006,0
ellsbja01,2007,0
ellsbja01,2008,0
ellsbja01,2009,0
ellsbja01,2010,0
ellsbja01,2011,0
ellsbja01,2012,0
ellsbja01,2013,0
ellsbja01,2014,0
ellsbja01,2015,0
elmorja01,2001,0
elmorja01,2002,0
elmorja01,2003,0
elmorja01,2004,0
elmorja01,2005,0
elmorja01,2006,0
elmorja01,2007,0
elmorja01,2008,0
elmorja01,2009,0
elmorja01,2010,0
elmorja01,2011,0
elmorja01,2012,0
elmorja01,2013,0
elmorja01,2014,0
elmorja01,2015,0
elyjo01,2001,0
elyjo01,2002,0
elyjo01,2003,0
elyjo01,2004,0
elyjo01,2005,0
elyjo01,2006,0
elyjo01,2007,0
elyjo01,2008,0
elyjo01,2009,0
elyjo01,2010,0
elyjo01,2011,0
elyjo01,2012,0
elyjo01,2013,0
elyjo01,2014,0
elyjo01,2015,0
emausbr01,2001,0
emausbr01,2002,0
emausbr01,2003,0
emausbr01,2004,0
emausbr01,2005,0
emausbr01,2006,0
emausbr01,2007,0
emausbr01,2008,0
emausbr01,2009,0
emausbr01,2010,0
emausbr01,2011,0
emausbr01,2012,0
emausbr01,2013,0
emausbr01,2014,0
emausbr01,2015,0
encared01,2001,0
encared01,2002,0
encared01,2003,0
encared01,2004,0
encared01,2005,0
encared01,2006,0
encared01,2007,0
encared01,2008,0
encared01,2009,0
encared01,2010,0
encared01,2011,0
encared01,2012,0
encared01,2013,0
encared01,2014,0
encared01,2015,9750000
englije01,2001,0
englije01,2002,0
englije01,2003,0
englije01,2004,0
englije01,2005,0
englije01,2006,0
englije01,2007,0
englije01,2008,0
englije01,2009,0
englije01,2010,0
englije01,2011,0
englije01,2012,0
englije01,2013,0
englije01,2014,0
englije01,2015,0
enrigba01,2001,0
enrigba01,2002,0
enrigba01,2003,0
enrigba01,2004,0
enrigba01,2005,0
enrigba01,2006,0
enrigba01,2007,0
enrigba01,2008,0
enrigba01,2009,0
enrigba01,2010,0
enrigba01,2011,418000
enrigba01,2012,0
enrigba01,2013,0
enrigba01,2014,0
enrigba01,2015,0
eovalna01,2001,0
eovalna01,2002,0
eovalna01,2003,0
eovalna01,2004,0
eovalna01,2005,0
eovalna01,2006,0
eovalna01,2007,0
eovalna01,2008,0
eovalna01,2009,0
eovalna01,2010,0
eovalna01,2011,0
eovalna01,2012,0
eovalna01,2013,502000
eovalna01,2014,517000
eovalna01,2015,3050000
eppleco01,2001,0
eppleco01,2002,0
eppleco01,2003,0
eppleco01,2004,0
eppleco01,2005,0
eppleco01,2006,0
eppleco01,2007,0
eppleco01,2008,0
eppleco01,2009,0
eppleco01,2010,0
eppleco01,2011,0
eppleco01,2012,0
eppleco01,2013,0
eppleco01,2014,0
eppleco01,2015,0
erlinro01,2001,0
erlinro01,2002,0
erlinro01,2003,0
erlinro01,2004,0
erlinro01,2005,0
erlinro01,2006,0
erlinro01,2007,0
erlinro01,2008,0
erlinro01,2009,0
erlinro01,2010,0
erlinro01,2011,0
erlinro01,2012,0
erlinro01,2013,0
erlinro01,2014,504500
erlinro01,2015,0
escaled01,2001,0
escaled01,2002,0
escaled01,2003,0
escaled01,2004,0
escaled01,2005,0
escaled01,2006,0
escaled01,2007,0
escaled01,2008,0
escaled01,2009,0
escaled01,2010,0
escaled01,2011,0
escaled01,2012,0
escaled01,2013,0
escaled01,2014,0
escaled01,2015,0
escalse01,2001,0
escalse01,2002,0
escalse01,2003,0
escalse01,2004,0
escalse01,2005,0
escalse01,2006,0
escalse01,2007,0
escalse01,2008,0
escalse01,2009,0
escalse01,2010,0
escalse01,2011,0
escalse01,2012,0
escalse01,2013,0
escalse01,2014,0
escalse01,2015,0
escobal02,2001,0
escobal02,2002,0
escobal02,2003,0
escobal02,2004,0
escobal02,2005,0
escobal02,2006,0
escobal02,2007,0
escobal02,2008,0
escobal02,2009,0
escobal02,2010,0
escobal02,2011,0
escobal02,2012,0
escobal02,2013,0
escobal02,2014,0
escobal02,2015,0
escobed01,2001,0
escobed01,2002,0
escobed01,2003,0
escobed01,2004,0
escobed01,2005,0
escobed01,2006,0
escobed01,2007,0
escobed01,2008,0
escobed01,2009,0
escobed01,2010,0
escobed01,2011,0
escobed01,2012,0
escobed01,2013,0
escobed01,2014,0
escobed01,2015,282500
escobed02,2001,0
escobed02,2002,0
escobed02,2003,0
escobed02,2004,0
escobed02,2005,0
escobed02,2006,0
escobed02,2007,0
escobed02,2008,0
escobed02,2009,0
escobed02,2010,0
escobed02,2011,0
escobed02,2012,0
escobed02,2013,0
escobed02,2014,0
escobed02,2015,0
escobyu01,2001,0
escobyu01,2002,0
escobyu01,2003,0
escobyu01,2004,0
escobyu01,2005,0
escobyu01,2006,0
escobyu01,2007,0
escobyu01,2008,0
escobyu01,2009,0
escobyu01,2010,0
escobyu01,2011,0
escobyu01,2012,0
escobyu01,2013,0
escobyu01,2014,0
escobyu01,2015,4750000
espinda01,2001,0
espinda01,2002,0
espinda01,2003,0
espinda01,2004,0
espinda01,2005,0
espinda01,2006,0
espinda01,2007,0
espinda01,2008,0
espinda01,2009,0
espinda01,2010,0
espinda01,2011,0
espinda01,2012,0
espinda01,2013,0
espinda01,2014,0
espinda01,2015,1550000
espinge01,2001,0
espinge01,2002,0
espinge01,2003,0
espinge01,2004,0
espinge01,2005,0
espinge01,2006,0
espinge01,2007,0
espinge01,2008,0
espinge01,2009,0
espinge01,2010,0
espinge01,2011,0
espinge01,2012,0
espinge01,2013,0
espinge01,2014,0
espinge01,2015,0
esposmi01,2001,0
esposmi01,2002,0
esposmi01,2003,0
esposmi01,2004,0
esposmi01,2005,0
esposmi01,2006,0
esposmi01,2007,0
esposmi01,2008,0
esposmi01,2009,0
esposmi01,2010,0
esposmi01,2011,0
esposmi01,2012,0
esposmi01,2013,0
esposmi01,2014,0
esposmi01,2015,0
estrama01,2001,0
estrama01,2002,0
estrama01,2003,0
estrama01,2004,0
estrama01,2005,0
estrama01,2006,0
estrama01,2007,0
estrama01,2008,0
estrama01,2009,0
estrama01,2010,0
estrama01,2011,0
estrama01,2012,486000
estrama01,2013,1955000
estrama01,2014,3325000
estrama01,2015,3650000
ethiean01,2001,0
ethiean01,2002,0
ethiean01,2003,0
ethiean01,2004,0
ethiean01,2005,0
ethiean01,2006,0
ethiean01,2007,0
ethiean01,2008,0
ethiean01,2009,0
ethiean01,2010,0
ethiean01,2011,0
ethiean01,2012,0
ethiean01,2013,0
ethiean01,2014,0
ethiean01,2015,0
evansni01,2001,0
evansni01,2002,0
evansni01,2003,0
evansni01,2004,0
evansni01,2005,0
evansni01,2006,0
evansni01,2007,0
evansni01,2008,0
evansni01,2009,0
evansni01,2010,0
evansni01,2011,0
evansni01,2012,0
